bien_id,mut_date,mut_numdisp,mut_type,mut_val
69389BC4062,2020-04-30,1,Vente,296000.0
69382AI1416,2020-04-30,1,Vente,119000.0
69286AO4401013,2020-05-04,1,Vente,109500.0
69389BO35312,2020-04-17,1,Vente,130000.0
69381AV9146,2020-05-05,1,Vente,178000.0
69389BI4949,2020-04-22,1,Vente,367000.0
69389AS12620,2020-05-12,1,Vente,198000.0
69034BE6587,2020-04-29,1,Vente,125000.0
69389BT7564,2020-04-28,1,Vente,73000.0
69384AB59225,2020-05-14,1,Vente,403400.0
69034AK3330,2020-05-07,1,Vente,572000.0
69286BS165168,2020-04-30,1,Vente,58000.0
69382BD3662,2020-04-20,1,Vente,255000.0
69034AZ22318,2020-05-14,1,Vente,216350.0
69003AM1031,2020-05-12,1,Vente,202500.0
69381AS251,2020-05-14,1,Vente,182000.0
69381AI14312,2020-04-27,1,Vente,268000.0
69382AP6627,2020-05-04,1,Vente,965000.0
69381AB1025,2020-04-30,1,Vente,395000.0
69293AE5137,2020-05-18,1,Vente,453700.0
69381AE4914,2020-05-07,1,Vente,354900.0
69384AW271,2020-05-11,1,Vente,205750.0
69389BM10629,2020-05-07,1,Vente,199000.0
69381AP111205,2020-03-13,1,Vente,582810.0
69385AC817,2020-05-13,1,Vente,175000.0
69382AW4416,2020-05-13,1,Vente,589950.0
69382AS6825,2020-04-23,1,Vente,320000.0
69385AW17156,2020-04-29,1,Vente,160000.0
69384BC27288,2020-05-14,1,Vente,185000.0
69384AI425,2020-05-19,1,Vente,1011280.0
69389BC468,2020-04-27,1,Vente,143200.0
69382BD3692,2020-05-20,1,Vente,207564.0
69207AE102231,2020-05-13,1,Vente,244000.0
69034BE414,2020-05-22,1,Vente,490000.0
69385BI1824,2020-04-30,1,Vente,422000.0
69381AB56,2020-05-06,1,Vente,336500.0
69382AM2031,2020-05-15,1,Vente,2072500.0
69034BD2333,2020-05-22,1,Vente,235000.0
69382AD258,2020-05-11,1,Vente,362000.0
69389BV3672,2020-05-11,1,Vente,244000.0
69381AP135111,2020-05-13,1,Vente,211000.0
69382AV807,2020-03-30,1,Vente,932400.0
69385AC812,2020-05-12,1,Vente,200000.0
69381AB2338,2020-05-04,1,Vente,430000.0
69389AX1734,2020-05-18,1,Vente,192000.0
69385AV8446,2020-05-19,1,Vente,420000.0
69385BK363,2020-05-26,1,Vente,228416.0
69068C2535,2020-05-20,1,Vente,136500.0
69381AE13227,2020-05-07,1,Vente,234900.0
69381AN28122,2020-05-14,1,Vente,155700.0
69385AK213,2020-05-20,1,Vente,129000.0
69068C2536,2020-05-18,1,Vente,185000.0
69381AV4113,2020-05-29,1,Vente,185436.0
69385AZ9987,2020-05-18,1,Vente,310000.0
69389BM4413,2020-05-19,1,Vente,219890.0
69382AY67109,2020-05-14,1,Vente,149000.0
69384AE862201,2020-05-29,1,Vente,426430.0
69389BX5835,2020-05-07,1,Vente,245000.0
69389BD11019,2020-05-19,1,Vente,350000.0
69384AE3411,2020-05-22,1,Vente,274000.0
69389AX791,2020-05-26,1,Vente,275000.0
69385AC83413,2020-05-26,1,Vente,466000.0
69384AY17016,2020-05-28,1,Vente,270000.0
69384AY18919,2020-05-18,1,Vente,80000.0
69381AP678,2020-05-29,1,Vente,674380.0
69384AW12653,2020-05-20,1,Vente,342470.0
69385AE1414,2020-04-24,1,Vente,343600.0
69382AM2714,2020-05-14,1,Vente,454565.0
69381AC4840,2020-05-12,1,Vente,258555.0
69389BC4126,2020-05-18,1,Vente,200000.0
69389AS106414,2020-05-26,1,Vente,223500.0
69034BE377106,2020-05-20,1,Vente,283100.0
69034AZ10211,2020-05-14,1,Vente,153000.0
69385AO9846,2020-05-29,1,Vente,532000.0
69292AI5847,2020-05-20,1,Vente,252600.0
69384BD7525,2020-05-25,1,Vente,402500.0
69385AP4018,2020-04-22,1,Vente,70000.0
69384BD811,2020-05-18,1,Vente,227550.0
69381AP21211,2020-06-04,1,Vente,170000.0
69385BK89331,2020-05-25,1,Vente,182500.0
69389BO49204,2020-06-02,1,Vente,148400.0
69382AX236,2020-06-05,1,Vente,577700.0
69385CE820,2020-05-22,1,Vente,416100.0
69389BX40105,2020-05-18,1,Vente,285723.0
69384AM191,2020-05-11,1,Vente,265000.0
69293AD1892,2020-05-27,1,Vente,338000.0
69384AO6614,2020-05-18,1,Vente,436000.0
69034BC265,2020-05-15,1,Vente,95000.0
69385AT5315,2020-05-22,1,Vente,282000.0
69292AH3422,2020-05-18,1,Vente,520000.0
69384AR2315,2020-05-20,1,Vente,314750.0
69384BD304,2020-05-29,1,Vente,511700.0
69163AE4613,2020-05-07,1,Vente,390100.0
69389BX4077,2020-05-28,1,Vente,142700.0
69382AZ4361,2020-05-15,1,Vente,190000.0
69382BC2153,2020-05-26,1,Vente,362675.0
69385BY19136,2020-05-27,1,Vente,188770.0
69389AL24104,2020-06-02,1,Vente,300800.0
69385BR5112,2020-05-15,1,Vente,287000.0
69381AP11015,2020-05-12,1,Vente,400200.0
69385BK1154,2020-05-11,1,Vente,226865.0
69385BD38207,2020-05-20,1,Vente,199000.0
69034BD4411,2020-05-22,1,Vente,325900.0
69385CH682,2020-05-25,1,Vente,398000.0
69143AB48219,2020-05-27,1,Vente,174800.0
69003AA643,2020-05-29,1,Vente,216500.0
69163AH331,2020-06-02,1,Vente,157450.0
69385AR1911,2020-05-27,1,Vente,285900.0
69382AZ2922,2020-05-29,1,Vente,220000.0
69385AK80112,2020-05-15,1,Vente,458700.0
69385BN10725,2020-05-15,1,Vente,366600.0
69389AS106502,2020-05-25,1,Vente,112000.0
69143AE104253,2020-06-05,1,Vente,155000.0
69384AE86350,2020-06-03,1,Vente,431700.0
69381AR9619,2020-05-20,1,Vente,413800.0
69381AE6515,2020-06-05,1,Vente,293500.0
69381AO13917,2020-05-26,1,Vente,386600.0
69384BE8924,2020-05-26,1,Vente,334000.0
69389CX44304,2020-05-12,1,Vente,180360.0
69034BK321118,2020-05-20,1,Vente,228350.0
69384AP6219,2020-05-29,1,Vente,385000.0
69384AX117119,2020-05-13,1,Vente,1037540.0
69384AX9437,2020-05-19,1,Vente,250000.0
69382AH1612,2020-06-08,1,Vente,617000.0
69163ZI1095,2020-06-10,1,Vente,244000.0
69381AR6414,2020-05-22,1,Vente,169000.0
69381AO12030,2020-06-09,1,Vente,309000.0
69381AB6022,2020-05-29,1,Vente,140000.0
69384AC15994,2020-06-09,1,Vente,352000.0
69034AX383208,2020-06-12,1,Vente,213710.0
69389BC25337,2020-05-18,1,Vente,313600.0
69389BL6337,2020-05-29,1,Vente,469000.0
69389AB12289,2020-05-29,1,Vente,107000.0
69384AP129107,2020-05-27,1,Vente,218500.0
69034AO1114,2020-06-09,1,Vente,230000.0
69382AR1024,2020-05-25,1,Vente,390000.0
69389BX40191,2020-05-22,1,Vente,240000.0
69382AS8712,2020-05-18,1,Vente,865500.0
69034BH46143,2020-06-09,1,Vente,135600.0
69389BM4430,2020-05-29,1,Vente,323500.0
69381AN1322,2020-06-12,1,Vente,515000.0
69382AW3918,2020-06-12,1,Vente,550000.0
69389AL15760,2020-06-15,1,Vente,135000.0
69389BX40166,2020-05-20,1,Vente,159912.0
69389BD11113,2020-05-25,1,Vente,418000.0
69034BK36747,2020-05-29,1,Vente,252900.0
69034BC3715,2020-06-04,1,Vente,308000.0
69382AV1730,2020-06-04,1,Vente,112000.0
69382AC611,2020-06-02,1,Vente,217000.0
69385BI10819,2020-05-29,1,Vente,366500.0
69034AX18657,2020-05-27,1,Vente,240000.0
69292AI6981,2020-06-02,1,Vente,172250.0
69389CH378,2020-06-09,1,Vente,342550.0
69382AK832,2020-06-15,1,Vente,264000.0
69381AT114,2020-05-26,1,Vente,477150.0
69286BX36520,2020-06-11,1,Vente,155000.0
69389BI4954,2020-05-28,1,Vente,184000.0
69286BX3476,2020-02-26,1,Vente,60000.0
69389AT4129,2020-06-10,1,Vente,134000.0
69384AD111,2020-06-09,1,Vente,1020000.0
69034BK224318,2020-06-04,1,Vente,255545.0
69385BK3627,2020-06-08,1,Vente,173000.0
69381AR11313,2020-06-10,1,Vente,177500.0
69382AR1668,2020-05-26,1,Vente,492564.0
69382AT5417,2020-05-28,1,Vente,460000.0
69088AH46247,2020-06-10,1,Vente,155000.0
69389AS25162,2020-05-29,1,Vente,93000.0
69382AI23136,2020-05-29,1,Vente,969550.0
69034AT6217,2020-05-29,1,Vente,221200.0
69381AT10218,2020-06-15,1,Vente,207000.0
69381AE12515,2020-06-02,1,Vente,344850.0
69389CE944,2020-05-27,1,Vente,160000.0
69286AO225223,2020-06-12,1,Vente,85000.0
69389AH164257,2020-06-23,1,Vente,408770.0
69384AM601,2020-06-02,1,Vente,390500.0
69034AH20939,2020-06-02,1,Vente,524640.0
69389AB122109,2020-06-02,1,Vente,253000.0
69381AP14245,2020-05-29,1,Vente,275000.0
69385AE12112,2020-06-11,1,Vente,290000.0
69389BD126137,2020-06-24,1,Vente,519920.0
69389BS78121,2020-06-08,1,Vente,123000.0
69381AH2421,2020-06-08,1,Vente,310000.0
69382BD5527,2020-06-03,1,Vente,387000.0
69143AB78049,2020-06-15,1,Vente,242000.0
69384AL1049,2020-06-10,1,Vente,351000.0
69382AM742,2020-06-10,1,Vente,165000.0
69382AD488,2020-06-03,1,Vente,210000.0
69034BD3829,2020-06-12,1,Vente,520000.0
69034BE377104,2020-06-19,1,Vente,276400.0
69034AR44210,2020-06-18,1,Vente,321500.0
69143AI273,2020-06-26,1,Vente,383670.0
69034AO110,2020-06-22,1,Vente,253900.0
69088AE3182,2020-06-29,1,Vente,422000.0
69389BV1094,2020-06-10,1,Vente,95000.0
69168AA163,2020-06-29,1,Vente,540000.0
69034AH7112,2020-06-02,1,Vente,171700.0
69385AK3825,2020-06-05,1,Vente,171900.0
69384AM302,2020-06-25,1,Vente,195000.0
69068C63412,2020-06-08,1,Vente,110000.0
69286BL59072,2020-06-24,1,Vente,216000.0
69286BX3477,2020-06-24,1,Vente,100000.0
69034AN1349,2020-06-22,1,Vente,169100.0
69286AO44732,2020-06-16,1,Vente,95390.0
69385AC3630,2020-06-05,1,Vente,135000.0
69034BE377118,2020-06-18,1,Vente,340600.0
69286BO15711,2020-06-30,1,Vente,403000.0
69385AV471,2020-06-08,1,Vente,1156500.0
69382AO4933,2020-06-26,1,Vente,370000.0
69381AS4615,2020-06-18,1,Vente,500000.0
69381AH1924,2020-06-17,1,Vente,219000.0
69389BX5812,2020-06-12,1,Vente,120000.0
69389BE359,2020-06-22,1,Vente,198500.0
69389BD11034,2020-06-26,1,Vente,327000.0
69286BX34713,2020-06-12,1,Vente,102500.0
69382AP937,2020-06-11,1,Vente,330000.0
69384AH110,2020-06-17,1,Vente,645000.0
69384AP108181,2020-06-18,1,Vente,490000.0
69389BM406,2020-06-25,1,Vente,194500.0
69385BM121862,2020-06-30,1,Vente,419150.0
69389BO5513,2020-06-18,1,Vente,193540.0
69389AY85147,2020-06-29,1,Vente,140000.0
69389BE4818,2020-06-29,1,Vente,210000.0
69381AN31100,2020-06-24,1,Vente,247870.0
69389CS1728,2020-06-30,1,Vente,376400.0
69389AP16910,2020-06-17,1,Vente,43500.0
69068C57614,2020-06-25,1,Vente,230800.0
69385AL2513,2020-06-29,1,Vente,246785.0
69381AI1063,2020-06-12,1,Vente,205000.0
69382AK11454,2020-06-23,1,Vente,504650.0
69034BC94102,2020-06-18,1,Vente,256150.0
69381AS7121,2020-06-30,1,Vente,282907.0
69381AP14253,2020-06-05,1,Vente,250000.0
69384BE2421,2020-06-19,1,Vente,170000.0
69034AH1901,2020-06-23,1,Vente,530000.0
69293AB2106,2020-06-24,1,Vente,146800.0
69384BC1224,2020-06-30,1,Vente,320000.0
69384AM8078,2020-06-26,1,Vente,275000.0
69384AW21143,2020-06-23,1,Vente,121000.0
69382AB45121,2020-06-24,1,Vente,212400.0
69034AZ1986,2020-06-25,1,Vente,70000.0
69385AC5710,2020-06-30,1,Vente,405250.0
69286AO5659,2020-06-30,1,Vente,221000.0
69384AD166258,2020-06-25,1,Vente,257000.0
69068C44817,2020-06-25,1,Vente,100000.0
69382AE13713,2020-06-29,1,Vente,1003650.0
69389BK315,2020-06-30,1,Vente,180000.0
69034BE213108,2020-06-16,1,Vente,285000.0
69382AZ149116,2020-06-30,1,Vente,690000.0
69384AB13092,2020-06-30,1,Vente,195010.0
69385AI422,2020-06-30,1,Vente,130000.0
69383DH3328,2020-01-09,1,Vente,121850.0
69383BS318,2020-01-06,1,Vente,202380.0
69383DM115173,2020-01-29,1,Vente,393150.0
69387AM789,2020-01-11,1,Vente,264000.0
69386AO4810,2020-01-28,1,Vente,540000.0
69386AL1611,2020-01-15,1,Vente,457825.0
69387BR5930,2020-02-03,1,Vente,290044.0
69383BS104108,2020-02-27,1,Vente,265950.0
69386AN833,2020-02-26,1,Vente,784849.0
69388AE85,2020-03-16,1,Vente,173000.0
69386AT287,2020-03-09,1,Vente,550000.0
69386AP10513,2020-03-26,1,Vente,365000.0
69383AS576,2020-03-11,1,Vente,137000.0
69388BM1138,2020-03-13,1,Vente,90000.0
69387AE63110,2020-03-05,1,Vente,121167.0
69383AT331,2020-03-12,1,Vente,220000.0
69383AN884,2020-03-31,1,Vente,345850.0
69383DY10570,2020-03-13,1,Vente,1600000.0
69383CO12110,2020-03-11,1,Vente,107000.0
69387BX15714,2020-03-13,1,Vente,167700.0
69383BS104210,2020-03-13,1,Vente,545800.0
69388BM425,2020-03-26,1,Vente,217820.0
69386AT3230,2020-03-30,1,Vente,770000.0
69383DN143,2020-03-27,1,Vente,314330.0
69383DP1241,2020-04-07,1,Vente,194000.0
69383EH158103,2020-04-07,1,Vente,387100.0
69387BS15871,2020-04-10,1,Vente,372000.0
69383AL1611,2020-04-02,1,Vente,638150.0
69387BM12572,2020-03-27,1,Vente,172000.0
69386BD12142,2020-04-10,1,Vente,169000.0
69388BR11842,2020-03-31,1,Vente,390000.0
69387AN1933,2020-04-10,1,Vente,316250.0
69383CV410,2020-04-10,1,Vente,69335.0
69386AN912,2020-02-05,1,Vente,860000.0
69387AY1232,2020-04-08,1,Vente,149150.0
69387AY314,2020-04-09,1,Vente,135000.0
69387BM12570,2020-04-10,1,Vente,296000.0
69383AX45110,2020-04-02,1,Vente,518100.0
69386AO9213,2020-04-15,1,Vente,298000.0
69383AL15332091,2020-04-24,1,Vente,53000.0
69387BO13441,2020-04-23,1,Vente,290000.0
69383EL54194,2020-04-06,1,Vente,233000.0
69386AN873,2020-04-06,1,Vente,660000.0
69387BR120347,2020-04-16,1,Vente,240450.0
69387BR36146,2020-04-16,1,Vente,136500.0
69388BC3223,2020-04-10,1,Vente,184800.0
69387AW10814,2020-03-27,1,Vente,155000.0
69386AX754,2020-04-21,1,Vente,129000.0
69388AO33328,2020-03-31,1,Vente,185000.0
69388AO33511,2020-04-17,1,Vente,123570.0
69388BY8512,2020-04-10,1,Vente,77379.0
69383EI6516,2020-04-24,1,Vente,383000.0
69383DK3656,2020-04-10,1,Vente,336000.0
69383DS6373,2020-04-29,1,Vente,315900.0
69383DY80224,2020-04-28,1,Vente,260500.0
69388BV69114,2020-04-30,1,Vente,148000.0
69387BX95221,2020-04-30,1,Vente,180000.0
69388AT53148,2020-04-29,1,Vente,270000.0
69383BS6117,2020-04-28,1,Vente,291200.0
69383DS6513,2020-04-10,1,Vente,345870.0
69386BK107126,2020-04-27,1,Vente,166185.0
69388BL38,2020-05-05,1,Vente,145000.0
69383BM7823,2020-04-24,1,Vente,84400.0
69387AS2814,2020-04-30,1,Vente,309000.0
69388BI203161,2020-04-23,1,Vente,100000.0
69387AV741075,2020-05-11,1,Vente,81930.0
69388AD1211,2020-04-20,1,Vente,229000.0
69383CO6427,2020-05-11,1,Vente,1025050.0
69387AY7215,2020-04-30,1,Vente,140000.0
69387AB9215,2020-04-22,1,Vente,420000.0
69388BS35160,2020-04-29,1,Vente,159000.0
69388BS38232,2020-05-12,1,Vente,235000.0
69387AY9180,2020-05-13,1,Vente,125000.0
69383BM3853,2020-04-27,1,Vente,257000.0
69386AO3859,2020-04-16,1,Vente,149000.0
69387BK27740,2020-05-04,1,Vente,215000.0
69383AT6321,2020-04-30,1,Vente,167500.0
69383AM6727,2020-04-24,1,Vente,333550.0
69383DP1512,2020-05-15,1,Vente,249300.0
69387BS7750,2020-03-12,1,Vente,191000.0
69387BY275,2020-04-30,1,Vente,354720.0
69387AL69,2020-05-12,1,Vente,531000.0
69388BO11054,2020-05-14,1,Vente,337000.0
69386AH44311,2020-05-14,1,Vente,372000.0
69388BX52127,2020-05-11,1,Vente,115000.0
69388BY8563,2020-05-14,1,Vente,73732.0
69388BP215,2020-04-29,1,Vente,286000.0
69383AI3111,2020-04-24,1,Vente,716000.0
69383BD117,2020-05-15,1,Vente,187000.0
69386BD9027,2020-05-14,1,Vente,180000.0
69383CN617,2020-05-04,1,Vente,268000.0
69387BK30176,2020-05-13,1,Vente,65500.0
69383CN5047,2020-05-19,1,Vente,615000.0
69387CD233253,2020-05-12,1,Vente,141000.0
69386AO1245,2020-05-15,1,Vente,547100.0
69387BK28124,2020-05-14,1,Vente,160000.0
69383BD313,2020-05-15,1,Vente,488000.0
69383DI4510,2020-04-27,1,Vente,319000.0
69383CO12014,2020-05-13,1,Vente,162000.0
69387BW9731,2020-05-20,1,Vente,204500.0
69383AY3828,2020-05-07,1,Vente,231820.0
69383EH182154,2020-04-28,1,Vente,388050.0
69383DP86154,2020-05-13,1,Vente,170000.0
69387AZ9751,2020-05-13,1,Vente,222500.0
69388BP392,2020-05-18,1,Vente,133120.0
69387BN9779,2020-05-07,1,Vente,250800.0
69388AX33,2020-05-12,1,Vente,385000.0
69388AO3351,2020-05-18,1,Vente,138420.0
69383AO12317,2020-05-18,1,Vente,702000.0
69383EI112253,2020-05-20,1,Vente,342650.0
69388BI1583,2020-05-15,1,Vente,62000.0
69387AC7010,2020-05-19,1,Vente,167500.0
69383EL4063,2020-05-25,1,Vente,309100.0
69383BV318,2020-05-07,1,Vente,318650.0
69388BP6212,2020-05-12,1,Vente,226750.0
69386AV161610,2020-03-16,1,Vente,473000.0
69383BP3227,2020-05-22,1,Vente,245100.0
69387BK2397,2020-05-12,1,Vente,231500.0
69386AI1069,2020-05-15,1,Vente,1320000.0
69387BY11011,2020-05-19,1,Vente,214350.0
69387AO110,2020-05-19,1,Vente,355000.0
69387AH395,2020-05-15,1,Vente,254000.0
69387AZ453,2020-05-13,1,Vente,444000.0
69387BK1418,2020-05-19,1,Vente,267100.0
69383AS4432,2020-05-14,1,Vente,453000.0
69388CH6203,2020-05-20,1,Vente,139000.0
69386AP778,2020-05-20,1,Vente,262500.0
69387AC7927,2020-05-26,1,Vente,148500.0
69383AV1316,2020-05-22,1,Vente,519000.0
69387BO11029,2020-05-20,1,Vente,75750.0
69387CD233142,2020-05-26,1,Vente,148000.0
69388BI21381,2020-05-28,1,Vente,257000.0
69387BI2622,2020-05-25,1,Vente,330000.0
69383DK237,2020-05-26,1,Vente,149000.0
69383BD6411,2020-05-25,1,Vente,320850.0
69383DR431170,2020-05-11,1,Vente,429430.0
69388CL975,2020-05-14,1,Vente,240450.0
69386AO482,2020-05-26,1,Vente,165000.0
69387AL3638,2020-05-25,1,Vente,370000.0
69386AM3914,2020-05-30,1,Vente,620225.0
69387BS79118,2020-06-02,1,Vente,450000.0
69387BS10156,2020-05-14,1,Vente,82000.0
69388CI25311,2020-05-19,1,Vente,200220.0
69383AP53103,2020-05-20,1,Vente,491000.0
69388BS51160,2020-05-18,1,Vente,110000.0
69387BE7425,2020-05-15,1,Vente,315000.0
69383DY85,2020-06-05,1,Vente,395000.0
69388AR3716,2020-06-02,1,Vente,226000.0
69383DP5145,2020-05-29,1,Vente,160500.0
69383DO8220,2020-06-05,1,Vente,412900.0
69383CZ201,2020-05-27,1,Vente,239800.0
69387BX95276,2020-06-05,1,Vente,206000.0
69387BK38128,2020-05-27,1,Vente,395420.0
69383AL911024,2020-05-13,1,Vente,122500.0
69383EL3859,2020-05-20,1,Vente,345000.0
69388AT53228,2020-05-25,1,Vente,204000.0
69388AS565,2020-05-12,1,Vente,161000.0
69386AE2272,2020-05-13,1,Vente,192500.0
69383AO11417,2020-05-29,1,Vente,170100.0
69388CK8818,2020-05-22,1,Vente,221000.0
69383AZ2272,2020-05-15,1,Vente,361400.0
69387AL711,2020-06-05,1,Vente,274200.0
69383BH3157,2020-05-22,1,Vente,577265.0
69388BL248,2020-05-28,1,Vente,240000.0
69388AC7022,2020-05-27,1,Vente,179000.0
69383CT1045,2020-05-13,1,Vente,542000.0
69387AL3828,2020-05-26,1,Vente,417000.0
69383DP8521,2020-06-03,1,Vente,346000.0
69386AN8311,2020-05-29,1,Vente,830000.0
69388AT9929,2020-05-28,1,Vente,305600.0
69383AM1253,2020-06-05,1,Vente,487500.0
69388BV5557,2020-05-25,1,Vente,690000.0
69383DP8823,2020-05-15,1,Vente,183800.0
69387AW12935,2020-05-18,1,Vente,199280.0
69383AY132194,2020-06-09,1,Vente,544500.0
69383DT4811,2020-05-26,1,Vente,351000.0
69383DR431083,2020-05-25,1,Vente,261000.0
69388CD375,2020-05-18,1,Vente,128000.0
69388AY84172,2020-06-05,1,Vente,130000.0
69383AT2421,2020-05-28,1,Vente,420000.0
69387BO115150,2020-05-29,1,Vente,169000.0
69388AN32928,2020-06-05,1,Vente,182351.0
69387BX1315,2020-06-12,1,Vente,285550.0
69387BM77105,2020-05-25,1,Vente,340000.0
69388BY2726,2020-06-15,1,Vente,75000.0
69383AS3837,2020-06-03,2,Vente,429000.0
69386AL909,2020-06-08,1,Vente,342500.0
69387BW111,2020-05-19,1,Vente,122500.0
69386AL4928,2020-05-18,1,Vente,324700.0
69388AV3218,2020-06-08,1,Vente,147000.0
69388AC72311,2020-06-10,1,Vente,371500.0
69388AY14416,2020-05-20,1,Vente,188000.0
69387AS3511,2020-06-10,1,Vente,259000.0
69383AO1351,2020-06-04,1,Vente,189900.0
69388BP513,2020-05-29,1,Vente,194000.0
69386BC8618,2020-06-09,1,Vente,295000.0
69388AB43109,2020-05-25,1,Vente,307660.0
69387AN7410,2020-05-29,1,Vente,231000.0
69387BS90148,2020-06-10,1,Vente,277500.0
69383AV12312,2020-06-19,1,Vente,350000.0
69383AZ118,2020-05-28,1,Vente,242000.0
69387BN1135,2020-06-02,1,Vente,232000.0
69383CS310,2020-05-29,1,Vente,351900.0
69383AL10014,2020-05-27,1,Vente,490000.0
69383AN207,2020-06-09,1,Vente,373300.0
69388BC3218,2020-05-28,1,Vente,147500.0
69388AT53314,2020-05-26,1,Vente,203180.0
69387BW43102,2020-06-04,1,Vente,295000.0
69386AY8628,2020-05-26,1,Vente,350000.0
69387BW9171,2020-06-04,1,Vente,306000.0
69386AP104,2020-06-11,1,Vente,295900.0
69383DN4949,2020-06-02,1,Vente,238900.0
69387AC917,2020-06-04,1,Vente,65000.0
69383BL15116,2020-06-11,1,Vente,330200.0
69387BD5710,2020-05-20,1,Vente,287500.0
69386BI80225,2020-06-17,1,Vente,125000.0
69388BC10921,2020-06-25,1,Vente,210000.0
69387BK2190,2020-06-18,1,Vente,77979.0
69388BI1539,2020-06-15,1,Vente,64670.0
69386BD14383,2020-06-09,1,Vente,105000.0
69387BR14765,2020-06-12,1,Vente,272000.0
69383CH544,2020-06-24,1,Vente,985800.0
69383BP4614,2020-06-10,1,Vente,117000.0
69387BS18572,2020-06-03,1,Vente,255000.0
69387AI1635,2020-06-04,1,Vente,485325.0
69383DY10534,2020-06-11,1,Vente,185000.0
69387AC3823,2020-06-19,1,Vente,137500.0
69383DN9533,2020-06-19,1,Vente,299500.0
69383EL327,2020-06-23,1,Vente,241800.0
69388AY1441,2020-06-02,1,Vente,140000.0
69388BY11468,2020-06-15,1,Vente,642400.0
69388AY151157,2020-06-10,1,Vente,115480.0
69383DP1411,2020-06-08,1,Vente,325975.0
69383DY79117,2020-06-26,1,Vente,412920.0
69388AS5750,2020-06-09,1,Vente,350000.0
69386BD121,2020-06-05,1,Vente,346500.0
69386AP8842,2020-06-15,1,Vente,617200.0
69388BI21752,2020-06-04,1,Vente,255000.0
69388BY570,2020-06-24,1,Vente,80000.0
69387AC8640,2020-06-25,1,Vente,115296.0
69383AS4970,2020-06-05,1,Vente,210000.0
69387BE74118,2020-06-19,1,Vente,332000.0
69383AS5811,2020-06-12,1,Vente,110000.0
69383AZ18657,2020-06-23,1,Vente,293500.0
69383DR138165,2020-06-26,1,Vente,395400.0
69388BX85170,2020-06-29,1,Vente,375000.0
69383AY13774,2020-06-23,1,Vente,180000.0
69388BY3012,2020-06-26,1,Vente,190000.0
69387BR142118,2020-06-30,1,Vente,220000.0
69282DR2624,2020-01-13,1,Vente,132195.0
69289AO15723,2020-01-15,1,Vente,239600.0
69266BL11510,2020-01-20,1,Vente,220500.0
69259AS1366,2020-01-22,1,Vente,234490.0
69275AZ60813,2020-01-27,1,Vente,96000.0
69266BP924,2020-01-24,1,Vente,161410.0
69297AW22397,2020-01-16,1,Vente,400000.0
69256AX255433,2020-02-03,1,Vente,95000.0
69256BC591201,2020-02-03,1,Vente,196250.0
69290DI26118,2020-01-31,1,Vente,198000.0
69282BY44851,2020-01-30,1,Vente,158000.0
69283AY23240,2020-01-10,1,Vente,273000.0
69199AE2854,2020-01-20,1,Vente,100000.0
69290CT16019,2020-01-28,1,Vente,192500.0
69259BK22128,2020-01-22,1,Vente,109000.0
69283AT487133,2020-01-31,1,Vente,317500.0
69271BZ17585,2020-01-28,1,Vente,183700.0
69029E514,2020-01-24,1,Vente,115000.0
69029C1566,2020-02-04,1,Vente,117500.0
69275AX56536,2020-01-16,1,Vente,244000.0
69029D1253127,2020-01-31,1,Vente,138400.0
69275AV11725,2020-01-29,1,Vente,199000.0
69290CW50732,2020-02-05,1,Vente,175000.0
69266BH5215,2020-01-24,1,Vente,62791.0
69266BZ11491,2020-01-21,1,Vente,253994.0
69259BZ37757,2020-01-28,1,Vente,78000.0
69266BR1115,2020-02-10,1,Vente,207000.0
69259BP9519,2020-01-28,1,Vente,203300.0
69273AB4041,2020-01-30,1,Vente,143000.0
69259BV5757,2020-01-27,1,Vente,131500.0
69282BZ123275,2020-02-05,1,Vente,244800.0
69266CM642,2020-03-05,1,Vente,149000.0
69266CM240222,2020-02-26,1,Vente,154500.0
69199AE5434,2020-02-21,1,Vente,133000.0
69283AT48791,2020-02-14,1,Vente,370780.0
69029B161883,2020-02-11,1,Vente,143000.0
69029A61713,2020-02-19,1,Vente,98000.0
69297AW223111,2020-02-20,1,Vente,299810.0
69277AE471,2020-03-09,1,Vente,621300.0
69266BE3242,2020-02-26,1,Vente,216000.0
69266AV169178,2020-03-11,1,Vente,172300.0
69266BL14827,2020-02-24,1,Vente,99000.0
69266CH561,2020-03-04,1,Vente,214700.0
69275AZ60839,2020-03-09,1,Vente,178000.0
69266CM69136,2020-03-04,1,Vente,113000.0
69290CX4515,2020-02-18,1,Vente,237000.0
69266BR4225,2020-02-26,1,Vente,177500.0
69266CO403,2020-03-17,1,Vente,218500.0
69287AE6458,2020-03-11,1,Vente,165000.0
69266BO1363,2020-03-05,1,Vente,216200.0
69275AV11713,2020-02-27,1,Vente,213170.0
69266AI188124,2020-03-13,1,Vente,74700.0
69266BS8153,2020-03-23,1,Vente,163230.0
69266AV1116,2020-03-05,1,Vente,270550.0
69266BK12112,2020-03-09,1,Vente,310000.0
69256AT84443,2020-03-17,1,Vente,94100.0
69271BZ1430,2020-03-23,1,Vente,201029.0
69290DH20849,2020-03-13,1,Vente,253000.0
69266BM618,2020-03-20,1,Vente,288200.0
69271BZ17517,2020-03-31,1,Vente,109000.0
69266BS64102,2020-04-03,1,Vente,220450.0
69259AL9964,2020-04-01,1,Vente,62400.0
